"","ensembl_gene_id","hgnc_symbol","Sample_siESR1_3/siESR1_3_rsem.genes.results","Sample_siESR1_1/siESR1_1_rsem.genes.results","Sample_siCTL_2/siCTL_2_rsem.genes.results","Sample_siRecQ1_3/siRecQ1_3_rsem.genes.results","Sample_siRecQ1_2/siRecQ1_2_rsem.genes.results","Sample_siCTL_1/siCTL_1_rsem.genes.results","Sample_siESR1_2/siESR1_2_rsem.genes.results","Sample_siCTL_3/siCTL_3_rsem.genes.results","Sample_siRecQ1_1/siRecQ1_1_rsem.genes.results"
"4805","ENSG00000131697","NPHP4","18.6803948943587","18.5274291491582","19.5058973834938","15.219431743285","19.1608359902598","20.1077247224929","18.9776867858314","18.0234811787104","20.8170376711477"
"4806","ENSG00000131711","MAP1B","10.5855571068033","11.3262919509011","21.3538245040353","16.3266507767982","24.8119581256359","16.7818258100603","12.1704730474354","16.1473167556706","29.8642243429408"
"4807","ENSG00000131724","IL13RA1","137.244295216281","141.471347673044","110.516308070163","98.3136487609534","103.839369237537","111.684193250311","139.367387333449","106.97212890709","102.865661625685"
"4808","ENSG00000131725","WDR44","28.5300576568387","29.877565925219","31.3890953947538","21.0613795020697","32.2290559283171","30.313918331637","29.1885073934255","30.5722530574029","30.6299736850674"
"4809","ENSG00000131732","ZCCHC9","26.7186254246585","31.1890313090076","26.4869553944284","26.9933959509731","25.9598423093842","28.8413829352928","28.2602509745533","23.7134880354705","23.8233128661636"
"4810","ENSG00000131746","TNS4","7.47215795774348","5.98505111510772","3.95251078560268","2.69389737817171","3.2081891289375","3.90983536270695","7.29712684835637","4.21368075338451","3.4600525829428"
"4811","ENSG00000131747","TOP2A","336.898091556896","376.128272070554","339.171623582724","255.185551641356","338.390370783435","345.563435855872","391.079586250958","319.132492679691","356.952637778017"
"4812","ENSG00000131748","STARD3","37.5589151891121","35.0995826352134","31.8767428293411","36.1363203859801","32.3173547116824","31.684899562716","35.3510986187159","33.5556620579744","33.154110405411"
"4813","ENSG00000131759","RARA","47.5871738482337","40.4885131213263","80.1795045079401","74.8576938116199","82.7565630626933","78.0728111725155","42.0402175127109","79.9476720168615","85.5370376242254"
"4814","ENSG00000131778","CHD1L","73.1931836315327","75.6357854068593","89.5731340373595","99.9735249232612","89.8292956102501","90.4593727099016","74.6215021171143","89.9021083368096","89.2239789011316"
"4815","ENSG00000131779","PEX11B","64.6737914145601","64.3810279314376","53.0509077522126","58.9936314734976","54.5097822641491","53.7221534252461","54.5092797082169","58.1918539080547","52.553093739287"
"4816","ENSG00000131781","FMO5","4.38706243731151","4.36360300424188","4.92780565477737","3.86397401717558","5.26849407412672","6.32174678775344","4.92491600012745","5.25941174327555","4.82138474672358"
"4817","ENSG00000131788","PIAS3","237.153839982182","208.517034816089","213.780528818379","189.045200901162","203.941050975222","215.733798241403","222.021401661871","211.349922255435","219.152923942778"
"4818","ENSG00000131791","PRKAB2","50.8333170155579","53.9608393366087","64.2667987477215","56.1364675875579","68.0783619746096","65.3754938894181","58.9958523994324","63.7280767957132","64.0109727844419"
"4819","ENSG00000131797","CLUHP3","15.1087599978146","12.8285159359679","8.5610356989976","8.141828631543","12.2605803995432","11.3128801251207","14.7476738548319","11.8711997108308","11.6847677391183"
"4820","ENSG00000131828","PDHA1","105.119676723709","100.668082859609","106.275058671976","133.905747454374","112.52208293512","109.725975058586","99.2961048247685","104.388558226183","106.890950667464"
"4821","ENSG00000131831","RAI2","2.20768303296967","1.85989636246375","2.33044142423846","2.63947520891571","1.70710981172821","2.10724892925115","2.0627920419382","2.33751633034469","1.87183172519857"
"4822","ENSG00000131844","MCCC2","205.965505524619","205.208565325167","249.67548650872","229.062910398479","245.912111672228","245.888022648161","209.089758350961","252.082682151383","253.434671157188"
"4823","ENSG00000131845","ZNF304","9.36595374923067","9.66836125754075","7.67403068113768","6.63542298653708","7.03446974143177","9.23660521627541","10.2881753091668","7.99215287421142","8.76357580433874"
"4824","ENSG00000131848","ZSCAN5A","2.91527374866507","2.83753419401521","3.07859525151326","2.58505303965972","2.97272570663016","3.04662495795346","2.42378064927738","3.04492258821216","2.94614969111556"
"4825","ENSG00000131849","ZNF132","1.01893063060138","1.04917230703084","0.769969633558964","0.653066031071929","1.11845125595986","0.863210404753482","0.928256418872189","0.922703814609746","0.595582821654089"
